contract_number,purchase_date,expiration_date,total_cost,customer_id
14995,2023-06-24,2023-07-24,1376.11,404
14996,2023-02-05,2024-02-05,1613.63,55
14997,2020-06-30,2021-06-30,2913.42,213
14998,2021-07-20,2022-07-20,1490.08,448
14999,2022-01-07,2022-04-07,1654.12,351
15000,2020-10-23,2021-01-21,2025.68,194
15001,2022-06-25,2022-09-23,2559.72,216
15002,2021-09-17,2021-12-16,521.35,28
15003,2023-11-07,2024-11-06,1560.42,264
15004,2023-08-10,2023-11-08,2724.25,272
15005,2023-12-26,2024-01-25,150.24,469
15006,2021-10-18,2022-01-16,2832.96,369
15007,2021-01-25,2021-02-24,2312.85,246
15008,2022-09-06,2022-10-06,292.83,410
15009,2020-09-17,2021-09-17,1975.64,90
15010,2022-05-25,2022-06-24,1535.82,485
15011,2021-02-23,2021-05-24,1757.33,334
15012,2021-10-26,2021-11-25,2371.91,408
15013,2023-02-28,2023-05-29,135.18,313
15014,2023-01-08,2024-01-08,997.18,414
15015,2021-02-08,2021-03-10,2404.42,49
15016,2021-09-15,2021-10-15,1021.93,328
15017,2020-10-11,2021-01-09,679.16,344
15018,2020-01-06,2020-04-05,629.08,53
15019,2023-02-15,2023-05-16,2039.88,456
15020,2023-08-23,2023-11-21,2024.96,195
15021,2022-12-11,2023-12-11,1269.02,383
15022,2023-07-04,2023-10-02,1373.22,355
15023,2022-11-13,2023-02-11,383.87,171
15024,2021-10-05,2022-01-03,1136.25,207
15025,2023-02-18,2023-05-19,1122.5,486
15026,2022-03-04,2022-04-03,2482.07,446
15027,2023-07-27,2023-10-25,2008.63,251
15028,2023-03-31,2024-03-30,1178.1,351
15029,2022-10-30,2023-01-28,2823.75,73
15030,2022-10-29,2023-01-27,1938.81,381
15031,2021-09-09,2022-09-09,1240.73,235
15032,2023-06-07,2023-09-05,861.44,135
15033,2021-04-22,2021-07-21,687.94,47
15034,2021-03-05,2021-06-03,2419.46,30
15035,2021-12-14,2022-03-14,2352.61,276
15036,2020-12-11,2021-01-10,374.48,376
15037,2020-07-03,2020-08-02,1501.21,208
15038,2020-11-26,2021-02-24,1511.2,89
15039,2020-06-13,2020-09-11,904.81,442
15040,2021-01-31,2021-03-02,1640.18,395
15041,2023-10-09,2024-10-08,1713.15,388
15042,2020-04-23,2020-05-23,2114.43,192
15043,2023-10-06,2024-01-04,2565.98,59
15044,2022-06-21,2023-06-21,872.48,160
15045,2023-04-21,2023-07-20,367.07,266
15046,2022-10-19,2023-10-19,2508.99,148
15047,2023-05-12,2023-06-11,796.79,32
15048,2022-08-06,2022-09-05,162.72,112
15049,2023-09-22,2023-12-21,1279.05,10
15050,2023-07-09,2023-08-08,2469.31,181
15051,2022-04-15,2023-04-15,2599.96,277
15052,2023-11-15,2024-02-13,2125.2,106
15053,2023-11-01,2024-01-30,134.01,162
15054,2023-08-09,2023-11-07,1144.44,104
15055,2020-09-13,2020-12-12,1588.07,198
15056,2020-09-19,2021-09-19,443.15,389
15057,2021-04-23,2021-07-22,1075.56,118
15058,2023-01-20,2023-02-19,2805.58,463
15059,2021-01-27,2021-02-26,1241.74,338
15060,2022-10-21,2023-10-21,1669.07,220
15061,2021-06-15,2022-06-15,859.31,440
15062,2021-06-18,2021-09-16,1476.71,150
15063,2020-03-13,2020-06-11,2053.77,505
15064,2023-11-19,2023-12-19,1762.41,56
15065,2021-04-27,2021-05-27,2906.69,289
15066,2023-07-06,2024-07-05,1158.93,233
15067,2023-04-10,2023-05-10,194.76,22
15068,2022-02-19,2023-02-19,1391.53,280
15069,2022-07-14,2023-07-14,1081.14,144
15070,2023-04-25,2023-07-24,1667.54,272
15071,2023-07-18,2023-08-17,557.01,430
15072,2023-05-13,2024-05-12,1077.49,385
15073,2021-11-01,2021-12-01,960.14,436
15074,2021-03-20,2021-06-18,2015.75,363
15075,2022-05-01,2022-07-30,2816.98,416
15076,2022-09-05,2023-09-05,1786.46,248
15077,2023-02-17,2024-02-17,825.61,57
15078,2022-11-21,2023-02-19,110.63,35
15079,2021-06-01,2022-06-01,2313.1,355
15080,2020-03-27,2020-04-26,2640.47,163
15081,2021-03-17,2021-04-16,1209.0,14
15082,2022-09-09,2022-10-09,1017.77,427
15083,2020-07-16,2020-08-15,2545.26,432
15084,2021-12-23,2022-01-22,1702.9,38
15085,2020-10-01,2021-10-01,2667.15,121
15086,2020-06-28,2020-09-26,2084.87,216
15087,2021-10-31,2021-11-30,1888.17,161
15088,2021-03-31,2022-03-31,1784.41,391
15089,2023-01-24,2023-02-23,690.4,248
15090,2023-06-12,2023-09-10,1269.29,296
15091,2022-02-28,2022-05-29,2711.11,439
15092,2023-05-08,2023-06-07,1790.93,387
15093,2021-09-14,2021-12-13,124.42,402
15094,2022-08-24,2023-08-24,2823.21,344
15095,2020-04-10,2020-07-09,1927.87,143
15096,2022-08-31,2022-09-30,1498.06,331
15097,2020-02-11,2020-03-12,1772.39,248
15098,2023-08-29,2024-08-28,2952.55,483
15099,2020-05-28,2020-08-26,321.58,243
15100,2020-04-10,2020-07-09,2667.61,413
15101,2021-06-26,2021-07-26,2483.12,283
15102,2022-12-23,2023-12-23,2882.7,314
15103,2020-06-21,2020-07-21,705.21,320
15104,2023-05-19,2023-08-17,2882.12,72
15105,2021-03-09,2021-06-07,110.5,299
15106,2021-11-29,2022-02-27,1307.05,129
15107,2021-06-23,2021-07-23,2565.4,340
15108,2023-02-20,2023-05-21,1476.67,444
15109,2022-08-28,2022-09-27,1481.67,469
15110,2023-07-22,2023-10-20,1811.16,100
15111,2022-04-19,2022-07-18,2730.17,33
15112,2022-10-23,2023-10-23,930.58,62
15113,2020-04-15,2021-04-15,1309.75,315
15114,2020-05-25,2020-06-24,1962.43,17
15115,2020-07-05,2020-10-03,2177.69,435
15116,2021-01-22,2022-01-22,812.85,343
15117,2022-03-26,2023-03-26,2438.63,157
15118,2022-11-26,2023-11-26,117.46,415
15119,2022-09-15,2022-10-15,2898.36,47
15120,2020-07-17,2020-10-15,2692.66,126
15121,2020-04-10,2020-05-10,273.47,162
15122,2021-03-20,2021-06-18,1026.66,100
15123,2022-02-15,2022-03-17,2045.53,426
15124,2022-01-05,2022-02-04,834.94,190
15125,2022-08-23,2022-09-22,1980.74,479
15126,2022-12-28,2023-12-28,1934.3,261
15127,2021-11-14,2022-02-12,1479.18,302
15128,2022-07-29,2022-10-27,2280.09,32
15129,2022-10-17,2023-10-17,940.45,228
15130,2020-07-06,2021-07-06,1868.75,108
15131,2021-09-08,2021-10-08,299.68,161
15132,2020-10-23,2020-11-22,2331.29,225
15133,2022-08-23,2023-08-23,897.61,353
15134,2021-02-18,2021-05-19,423.7,441
15135,2021-12-01,2022-12-01,730.77,176
15136,2022-02-26,2022-03-28,1343.0,11
15137,2021-08-26,2021-09-25,1123.1,500
15138,2021-05-15,2022-05-15,1132.03,291
15139,2022-06-10,2022-07-10,2748.55,178
15140,2023-09-20,2023-10-20,1365.04,291
15141,2021-07-14,2021-10-12,352.47,393
15142,2022-05-13,2022-06-12,2437.66,507
15143,2023-02-13,2024-02-13,474.61,301
15144,2023-11-27,2023-12-27,1777.58,354
15145,2021-05-24,2022-05-24,442.61,74
15146,2022-05-10,2022-06-09,690.54,237
15147,2022-09-29,2023-09-29,358.01,117
15148,2021-04-15,2022-04-15,1063.46,303
15149,2021-08-04,2021-11-02,2801.97,402
15150,2021-06-02,2021-08-31,2901.56,428
15151,2020-04-27,2020-07-26,2043.02,115
15152,2021-01-22,2022-01-22,2712.98,428
15153,2021-02-07,2021-03-09,225.27,45
15154,2020-10-28,2021-01-26,1857.45,328
15155,2021-03-25,2022-03-25,2137.53,482
15156,2021-08-02,2021-10-31,2136.81,401
15157,2023-08-25,2023-09-24,1960.79,83
15158,2022-04-24,2022-07-23,1769.77,120
15159,2023-12-20,2024-03-19,888.82,254
15160,2020-06-19,2020-07-19,456.81,471
15161,2023-11-13,2023-12-13,1413.08,429
15162,2021-04-23,2022-04-23,600.84,328
15163,2021-09-18,2021-10-18,1543.96,348
15164,2021-05-05,2022-05-05,2836.88,58
15165,2022-08-26,2022-11-24,117.02,216
15166,2020-09-23,2020-10-23,296.15,228
15167,2021-11-09,2022-02-07,523.6,502
15168,2023-11-03,2024-11-02,1522.74,460
15169,2020-05-01,2021-05-01,1227.07,3
15170,2020-06-06,2021-06-06,2027.0,364
15171,2020-07-14,2020-10-12,1522.59,383
15172,2022-07-03,2022-08-02,2275.25,298
15173,2023-03-26,2023-06-24,2684.27,510
15174,2023-04-28,2024-04-27,1498.26,72
15175,2021-05-08,2021-08-06,1116.67,401
15176,2022-05-24,2022-08-22,2990.14,13
15177,2021-07-12,2022-07-12,2415.56,5
15178,2022-08-12,2023-08-12,2855.13,104
15179,2021-09-26,2021-10-26,1000.73,450
15180,2020-07-09,2021-07-09,2219.3,235
15181,2021-01-21,2021-02-20,1422.39,352
15182,2021-07-12,2021-10-10,1473.18,193
15183,2022-03-25,2023-03-25,816.06,257
15184,2023-04-03,2023-07-02,479.83,100
15185,2020-10-10,2021-10-10,301.62,188
15186,2023-05-18,2023-06-17,369.06,187
15187,2022-10-30,2022-11-29,1718.73,153
15188,2020-01-26,2020-02-25,414.28,351
15189,2021-09-17,2021-10-17,324.94,435
15190,2022-02-24,2022-05-25,1911.86,133
15191,2020-03-28,2021-03-28,1786.17,459
15192,2022-05-13,2022-08-11,1961.12,242
15193,2021-04-25,2021-05-25,2981.92,148
15194,2021-11-15,2022-11-15,1295.51,493
15195,2020-02-20,2020-03-21,1669.47,13
15196,2022-03-16,2022-06-14,1610.77,7
15197,2021-02-13,2022-02-13,116.64,402
15198,2020-12-31,2021-03-31,2281.19,172
15199,2020-01-26,2020-02-25,2369.12,424
15200,2021-11-20,2021-12-20,176.67,303
15201,2021-05-13,2022-05-13,1540.58,385
15202,2020-05-21,2020-08-19,2437.39,443
15203,2020-02-19,2020-03-20,1945.86,166
15204,2021-08-18,2022-08-18,2074.55,223
15205,2021-04-17,2022-04-17,2464.94,343
15206,2022-06-24,2023-06-24,1531.58,409
15207,2020-04-11,2020-05-11,1034.11,488
15208,2022-12-01,2023-12-01,1450.51,465
15209,2023-07-07,2024-07-06,338.76,431
15210,2022-03-24,2022-06-22,1010.17,486
15211,2023-01-22,2023-02-21,584.14,415
15212,2021-04-29,2021-07-28,1594.43,421
15213,2023-01-08,2024-01-08,550.63,121
15214,2020-05-24,2020-06-23,162.59,263
15215,2023-03-16,2023-06-14,2426.56,9
15216,2021-06-23,2022-06-23,1132.69,470
15217,2020-03-25,2020-04-24,999.69,457
15218,2021-09-01,2021-11-30,2560.69,106
15219,2021-05-20,2022-05-20,787.1,494
15220,2023-09-03,2023-10-03,1390.85,379
15221,2020-12-05,2021-01-04,2439.87,296
15222,2022-06-12,2023-06-12,2925.87,492
15223,2022-10-28,2023-01-26,447.44,499
15224,2023-11-28,2024-02-26,475.12,154
15225,2023-05-25,2023-08-23,2074.42,63
15226,2020-07-28,2020-10-26,177.91,457
15227,2022-12-30,2023-12-30,523.09,78
15228,2020-01-24,2021-01-23,1241.24,345
15229,2022-02-09,2022-03-11,1520.92,33
15230,2020-08-26,2020-09-25,1251.13,300
15231,2020-03-28,2020-04-27,2285.79,96
15232,2022-11-25,2023-02-23,1967.16,119
15233,2020-02-26,2020-03-27,1919.43,389
15234,2022-02-02,2023-02-02,996.99,397
15235,2021-07-28,2021-08-27,1413.88,245
15236,2021-01-04,2021-02-03,316.42,362
15237,2020-07-29,2020-08-28,901.67,309
15238,2023-03-03,2023-04-02,2048.74,51
15239,2021-08-05,2021-09-04,1059.97,193
15240,2020-09-06,2020-10-06,2186.71,36
15241,2020-12-11,2021-12-11,916.04,391
15242,2023-06-26,2023-09-24,2457.64,76
15243,2022-05-15,2022-06-14,2327.15,150
15244,2020-10-12,2021-10-12,722.62,276
15245,2023-04-25,2024-04-24,1334.39,484
15246,2023-12-29,2024-12-28,358.33,204
15247,2023-04-14,2023-07-13,2734.7,71
15248,2023-09-20,2023-10-20,614.75,11
15249,2021-02-11,2021-03-13,2057.83,404
15250,2023-02-22,2023-05-23,1354.33,33
15251,2020-07-06,2020-08-05,228.61,392
15252,2021-07-16,2021-10-14,1745.73,113
15253,2020-08-25,2021-08-25,518.13,56
15254,2020-05-09,2020-08-07,2869.46,256
15255,2023-12-01,2024-02-29,2557.34,232
15256,2022-03-28,2023-03-28,276.3,222
15257,2020-01-26,2020-04-25,2845.91,42
15258,2022-07-24,2023-07-24,1156.18,177
15259,2020-07-12,2020-10-10,2054.82,320
15260,2022-04-12,2023-04-12,394.93,250
15261,2020-12-06,2021-01-05,1141.55,123
15262,2021-05-07,2022-05-07,500.59,207
15263,2021-11-18,2021-12-18,430.91,163
15264,2023-05-07,2023-08-05,549.37,124
15265,2021-04-25,2021-07-24,1366.27,447
15266,2021-03-23,2021-04-22,1616.95,200
15267,2023-08-30,2024-08-29,2864.21,116
15268,2023-06-18,2023-09-16,1289.12,425
15269,2022-10-07,2023-01-05,2135.27,279
15270,2020-04-29,2021-04-29,2402.04,40
15271,2021-01-26,2021-04-26,236.97,30
15272,2022-11-06,2023-11-06,1962.25,98
15273,2022-04-30,2023-04-30,1517.47,193
15274,2023-09-12,2023-12-11,1795.29,464
15275,2020-12-29,2021-12-29,1114.31,410
15276,2020-04-10,2020-07-09,2070.94,231
15277,2020-10-18,2020-11-17,354.19,270
15278,2020-10-14,2021-01-12,2393.45,301
15279,2021-04-15,2022-04-15,1226.4,95
15280,2021-07-13,2021-08-12,2509.78,333
15281,2022-11-13,2022-12-13,2469.24,429
15282,2020-07-13,2020-10-11,2065.46,290
15283,2020-05-04,2020-08-02,2817.93,191
15284,2020-03-10,2020-06-08,183.32,71
15285,2021-08-16,2021-09-15,495.82,333
15286,2021-01-29,2021-02-28,2678.2,354
15287,2022-03-04,2022-04-03,2989.13,130
15288,2022-11-07,2023-02-05,352.27,119
15289,2022-11-15,2023-11-15,2847.03,453
15290,2021-07-13,2021-10-11,1756.94,265
15291,2023-04-11,2024-04-10,1871.99,450
15292,2021-04-14,2022-04-14,581.38,150
15293,2021-12-13,2022-03-13,1765.98,10
15294,2022-09-01,2023-09-01,155.32,373
15295,2021-02-28,2021-05-29,2113.08,204
15296,2021-10-19,2022-10-19,2139.11,364
15297,2023-02-22,2023-03-24,2037.95,435
15298,2022-08-06,2022-09-05,642.91,344
15299,2023-09-29,2023-10-29,1273.53,320
15300,2021-04-22,2021-07-21,1059.3,162
15301,2021-10-20,2021-11-19,545.23,133
15302,2020-10-31,2021-01-29,2921.78,20
15303,2022-07-19,2022-10-17,2157.74,483
15304,2022-11-06,2023-02-04,2551.7,364
15305,2021-05-05,2021-08-03,2158.58,100
15306,2021-06-09,2022-06-09,2074.47,324
15307,2023-02-24,2024-02-24,2886.78,196
15308,2023-07-19,2023-08-18,1786.95,206
15309,2023-01-03,2023-02-02,1529.83,407
15310,2023-07-02,2023-09-30,2308.35,321
15311,2021-03-31,2022-03-31,882.7,348
15312,2021-02-28,2021-05-29,1325.15,136
15313,2022-08-03,2022-09-02,1176.15,311
15314,2023-02-04,2023-05-05,2902.62,371
15315,2021-11-21,2022-11-21,1472.6,447
15316,2020-12-25,2021-03-25,1143.56,387
15317,2022-06-12,2022-09-10,2768.18,353
15318,2020-06-01,2020-08-30,1245.18,109
15319,2023-11-28,2024-11-27,1424.7,90
15320,2021-05-12,2021-08-10,2471.62,141
15321,2022-09-01,2022-11-30,580.16,16
15322,2022-10-30,2023-10-30,2050.31,394
15323,2021-10-28,2022-10-28,557.6,44
15324,2021-09-02,2021-10-02,1310.07,395
15325,2020-05-28,2021-05-28,2507.4,70
15326,2022-05-25,2022-06-24,1200.18,501
15327,2021-08-29,2021-09-28,2706.06,461
15328,2020-08-24,2020-09-23,2060.77,61
15329,2020-01-14,2020-04-13,2527.17,97
15330,2022-02-13,2022-05-14,1047.35,386
15331,2022-02-22,2022-03-24,561.46,326
15332,2023-01-22,2023-02-21,2945.85,426
15333,2021-08-10,2021-09-09,1246.95,7
15334,2020-06-20,2020-09-18,2545.12,163
15335,2022-02-03,2022-03-05,1247.08,149
15336,2021-04-05,2021-05-05,785.58,368
15337,2023-06-08,2023-07-08,1940.76,362
15338,2023-01-18,2023-02-17,1652.26,118
15339,2023-07-04,2023-10-02,161.85,8
15340,2021-02-25,2021-05-26,2819.91,237
15341,2020-11-27,2021-02-25,2461.75,333
15342,2020-04-24,2020-05-24,2390.77,420
15343,2023-06-01,2023-07-01,1768.23,53
15344,2022-09-24,2023-09-24,1151.38,224
15345,2023-10-02,2023-12-31,1757.44,309
15346,2020-10-11,2020-11-10,1829.62,94
15347,2023-06-13,2023-07-13,1360.09,498
15348,2020-01-18,2020-02-17,980.48,260
15349,2022-04-28,2022-07-27,1544.58,258
15350,2022-11-09,2023-02-07,2009.61,333
15351,2020-08-13,2020-09-12,590.33,324
15352,2021-07-17,2021-08-16,137.59,67
15353,2021-12-05,2022-12-05,1987.19,485
15354,2021-10-06,2021-11-05,1690.0,501
15355,2023-08-15,2023-09-14,2882.07,497
15356,2021-06-01,2021-08-30,601.77,357
15357,2021-04-13,2022-04-13,2384.61,481
15358,2023-06-27,2024-06-26,2030.94,122
15359,2020-08-19,2020-09-18,2114.45,83
15360,2022-01-10,2023-01-10,1579.25,65
15361,2020-05-04,2021-05-04,2789.67,478
15362,2023-04-30,2024-04-29,168.81,490
15363,2022-08-01,2023-08-01,797.57,501
15364,2023-10-03,2024-01-01,1670.49,280
15365,2022-12-01,2023-12-01,807.21,391
15366,2021-11-24,2022-02-22,1679.47,11
15367,2020-09-24,2020-12-23,2229.89,440
15368,2020-03-04,2020-04-03,161.18,42
15369,2023-05-04,2023-06-03,2864.99,168
15370,2020-01-05,2020-04-04,1241.44,202
15371,2021-12-18,2022-01-17,468.84,480
15372,2022-10-11,2023-10-11,1253.9,77
15373,2021-12-02,2022-03-02,1638.28,77
15374,2021-09-09,2022-09-09,108.05,298
15375,2022-12-14,2023-03-14,847.71,341
15376,2022-12-31,2023-01-30,1612.14,124
15377,2020-10-08,2021-10-08,2472.79,214
15378,2020-05-03,2020-08-01,1746.05,164
15379,2023-03-11,2023-04-10,1802.99,94
15380,2022-07-11,2023-07-11,893.69,238
15381,2021-04-10,2022-04-10,511.49,150
15382,2021-10-21,2022-01-19,2140.24,471
15383,2020-09-12,2020-10-12,1257.19,463
15384,2023-06-23,2023-07-23,1016.95,74
15385,2023-07-10,2023-10-08,2910.03,51
15386,2022-05-19,2022-06-18,2497.12,472
15387,2023-09-12,2023-12-11,2645.22,135
15388,2023-05-01,2023-07-30,1262.86,281
15389,2023-06-26,2024-06-25,1058.03,467
15390,2022-09-18,2022-12-17,242.76,254
15391,2023-10-29,2024-01-27,2535.34,489
15392,2023-12-19,2024-01-18,1144.36,262
15393,2022-08-19,2022-11-17,2285.45,226
15394,2023-09-21,2023-12-20,644.51,430
15395,2021-10-30,2022-01-28,2512.75,194
15396,2022-01-24,2022-04-24,1122.25,406
15397,2023-01-22,2024-01-22,1729.78,24
15398,2021-01-31,2022-01-31,2911.25,26
15399,2020-06-20,2020-09-18,1066.96,289
15400,2023-09-02,2023-12-01,2353.96,121
15401,2022-12-04,2023-01-03,469.53,99
15402,2022-10-13,2022-11-12,1388.52,53
15403,2020-10-24,2020-11-23,2237.3,5
15404,2022-03-17,2022-04-16,2806.65,6
15405,2022-10-12,2022-11-11,1500.08,494
15406,2023-05-13,2023-08-11,2300.7,445
15407,2022-07-27,2023-07-27,1498.69,279
15408,2020-07-15,2021-07-15,554.01,305
15409,2022-04-14,2023-04-14,1888.16,82
15410,2020-05-06,2021-05-06,161.42,335
15411,2023-08-22,2023-11-20,1821.86,261
15412,2021-08-16,2021-11-14,1898.75,473
15413,2022-12-06,2023-12-06,2820.67,358
15414,2023-01-24,2024-01-24,1320.27,303
15415,2022-04-14,2022-05-14,2704.57,472
15416,2022-07-16,2023-07-16,1558.12,386
15417,2020-06-30,2021-06-30,2337.9,449
15418,2021-07-14,2022-07-14,1665.99,326
15419,2022-11-27,2022-12-27,408.36,157
15420,2021-01-14,2022-01-14,904.42,313
15421,2022-05-17,2022-08-15,964.45,259
15422,2022-02-24,2022-05-25,2507.13,64
15423,2022-11-18,2023-02-16,2093.15,404
15424,2020-02-27,2020-05-27,145.89,450
15425,2023-08-27,2023-11-25,2717.03,389
15426,2021-06-21,2021-09-19,328.57,328
15427,2022-06-18,2022-07-18,2037.3,437
15428,2023-07-25,2024-07-24,1315.08,133
15429,2020-06-11,2021-06-11,2613.55,168
15430,2020-12-30,2021-03-30,1200.47,431
15431,2020-10-05,2020-11-04,1568.22,203
15432,2023-11-11,2024-11-10,2475.75,89
15433,2021-01-03,2022-01-03,2076.53,3
15434,2021-07-31,2021-10-29,863.86,406
15435,2022-06-06,2023-06-06,1968.53,489
15436,2022-03-17,2023-03-17,954.54,340
15437,2020-07-29,2021-07-29,1022.14,142
15438,2023-12-16,2024-03-15,963.94,3
15439,2020-04-17,2020-07-16,827.5,142
15440,2022-05-11,2023-05-11,1500.47,81
15441,2021-06-23,2021-09-21,2203.0,229
15442,2022-03-21,2022-06-19,1651.02,123
15443,2023-01-16,2023-04-16,872.06,269
15444,2021-10-06,2021-11-05,1772.76,66
15445,2023-01-31,2023-05-01,1329.38,211
15446,2023-01-03,2023-04-03,2679.67,417
15447,2023-06-16,2023-07-16,1672.59,197
15448,2023-09-11,2023-12-10,445.51,238
15449,2022-04-02,2022-07-01,1006.94,487
15450,2022-09-11,2022-12-10,1444.45,331
15451,2020-10-01,2020-12-30,1356.1,5
15452,2020-12-27,2021-03-27,196.48,6
15453,2023-07-13,2023-10-11,253.47,118
15454,2022-11-01,2022-12-01,2673.41,177
15455,2023-04-01,2024-03-31,1407.81,233
15456,2022-05-09,2023-05-09,2214.77,315
15457,2022-12-09,2023-01-08,2329.49,404
15458,2022-06-23,2023-06-23,2680.84,417
15459,2022-12-04,2023-01-03,661.8,455
15460,2023-07-26,2023-10-24,1443.87,291
15461,2023-03-12,2023-06-10,885.87,395
15462,2023-08-05,2024-08-04,1730.83,370
15463,2020-07-30,2020-10-28,2879.01,453
15464,2021-02-06,2022-02-06,237.57,485
15465,2023-11-12,2024-02-10,1020.9,34
15466,2022-10-05,2023-10-05,2684.01,430
15467,2022-12-24,2023-03-24,628.46,38
15468,2020-06-02,2020-07-02,849.35,248
15469,2022-06-04,2022-07-04,1497.27,27
15470,2020-03-20,2020-06-18,2898.96,316
15471,2022-06-14,2022-07-14,2717.3,119
15472,2022-05-29,2023-05-29,1124.17,93
15473,2021-10-27,2021-11-26,2230.4,328
15474,2022-08-10,2023-08-10,2077.47,314
15475,2020-11-14,2020-12-14,314.58,504
15476,2020-01-03,2020-04-02,1787.47,125
15477,2022-08-17,2022-09-16,2427.68,86
15478,2021-03-11,2021-04-10,836.82,148
15479,2020-11-01,2021-01-30,2737.16,270
15480,2022-04-05,2022-07-04,1745.45,335
15481,2020-11-23,2020-12-23,1664.74,497
15482,2021-08-16,2021-09-15,1419.59,417
15483,2023-08-23,2024-08-22,1489.05,482
15484,2020-04-25,2020-07-24,1986.06,140
15485,2021-08-30,2021-09-29,2017.02,363
15486,2020-02-20,2021-02-19,774.64,383
15487,2023-06-19,2024-06-18,2237.93,301
15488,2022-10-18,2023-01-16,1184.23,101
15489,2021-08-11,2022-08-11,255.49,421
15490,2023-12-23,2024-01-22,2569.82,411
15491,2020-05-04,2020-08-02,511.05,188
15492,2021-06-12,2021-07-12,1255.48,149
15493,2023-09-22,2023-10-22,927.93,70
15494,2021-03-24,2021-06-22,2422.16,341
15495,2022-12-11,2023-01-10,1478.38,159
15496,2021-08-05,2022-08-05,2179.61,380
15497,2022-12-09,2023-01-08,1353.15,129
15498,2023-10-26,2024-10-25,1027.62,86
15499,2023-01-29,2023-02-28,2084.01,170
15500,2023-09-22,2023-12-21,2961.94,398
15501,2022-08-19,2022-09-18,2043.76,280
15502,2023-03-31,2023-06-29,1100.21,262
15503,2021-07-07,2022-07-07,509.35,4
15504,2021-03-12,2021-06-10,1801.89,129
15505,2022-06-13,2023-06-13,1702.19,241
15506,2023-01-16,2023-04-16,178.59,87
15507,2021-06-13,2022-06-13,2900.48,302
15508,2023-11-09,2024-02-07,2724.46,12
15509,2023-10-21,2023-11-20,397.29,479
15510,2022-04-10,2022-07-09,1776.45,372
15511,2020-08-13,2020-09-12,1512.77,354
15512,2023-03-28,2023-06-26,306.66,83
15513,2022-04-02,2022-07-01,2132.32,366
15514,2023-02-21,2024-02-21,2995.94,481
15515,2023-02-06,2023-05-07,936.18,99
15516,2023-06-28,2024-06-27,982.69,453
15517,2023-08-24,2023-09-23,2965.78,141
15518,2020-04-26,2020-07-25,1181.38,19
15519,2022-11-17,2023-02-15,1989.03,328
15520,2021-10-05,2021-11-04,2276.58,313
15521,2022-11-11,2023-02-09,728.81,1
15522,2020-09-09,2021-09-09,911.52,380
15523,2023-01-20,2023-04-20,2169.44,423
15524,2020-12-23,2021-12-23,1879.34,147
15525,2020-08-13,2021-08-13,1974.71,302
15526,2021-12-19,2022-01-18,1603.94,108
15527,2021-11-07,2022-11-07,2138.54,471
15528,2023-01-29,2024-01-29,2473.1,503
15529,2020-08-23,2020-11-21,2117.35,135
15530,2020-05-13,2021-05-13,1212.84,180
15531,2023-06-22,2023-09-20,2299.48,337
15532,2022-07-24,2022-08-23,2048.55,197
15533,2023-09-19,2023-12-18,2583.26,111
15534,2023-05-19,2024-05-18,1403.91,80
15535,2021-04-19,2022-04-19,2008.12,157
15536,2021-10-15,2022-01-13,1083.98,425
15537,2021-04-27,2021-07-26,1629.93,217
15538,2021-02-02,2021-03-04,839.92,304
15539,2023-09-19,2023-12-18,1358.8,236
15540,2020-07-23,2021-07-23,853.13,85
15541,2020-03-15,2020-04-14,2114.33,184
15542,2020-10-02,2020-12-31,469.51,201
15543,2020-02-13,2021-02-12,458.45,108
15544,2022-11-11,2023-02-09,778.98,347
15545,2020-08-27,2021-08-27,229.56,76
15546,2020-05-06,2021-05-06,466.78,209
15547,2022-01-31,2023-01-31,2419.24,133
